"gene_id","lr","df","pvalue","adj_pvalue"
"FBgn0037543",7.41350965168931,1,0.00647359162449382,0.0994109522335833
"FBgn0037554",0.378273320348853,1,0.538528777713409,0.951936284289483
"FBgn0037555",2.09042008626056,2,0.351617956684877,0.861001731085021
"FBgn0001138",2.97305667678302,1,0.084661747320731,0.495690677043195
"FBgn0037541",1.2083739635309,1,0.271654393507873,0.795674493639821
"FBgn0037533",2.55410953381215,1,0.110007780626602,0.575348664255434
"FBgn0037580",2.07947065969347,1,0.14929194083714,0.66698830401525
"FBgn0020249",7.73868455108823,2,0.0208720929975654,0.217536940375348
"FBgn0037592",0.157747143463894,1,0.691239193466928,0.996379787185204
"FBgn0051460",0.445435502952023,1,0.504510569592976,0.944970771751037
"FBgn0037603",0.00165068057867757,1,0.967592008582055,0.999210074482202
"FBgn0037607",0.932027797069168,1,0.334336557055614,0.845250705825522
"FBgn0086679",0.570645368731675,1,0.450002577968954,0.910170548995718
"FBgn0263231",0.196030322389561,1,0.657944317867926,0.983046257131762
"FBgn0000447",1.78780440448463,1,0.181193903380824,0.709855257956255
"FBgn0024326",2.62187088280916,2,0.26956777354846,0.795544663426761
"FBgn0051453",0.0787222957078484,1,0.779036440918741,0.999210074482202
"FBgn0037611",0.265120507061056,1,0.606623920787315,0.969274022231153
"FBgn0037614",1.08263179341975,1,0.298109551054859,0.818098078948114
"FBgn0037638",1.46956220463471,1,0.225414780646535,0.762028655417502
"FBgn0286516",0.226525358884828,3,0.97319769915379,0.999210074482202
"FBgn0037633",1.52115759943672,1,0.217444397967178,0.759371758992234
"FBgn0037623",0.652225039498262,1,0.419318291450083,0.897777003057757
"FBgn0037613",2.02801835119317,1,0.154421841185884,0.677453435444541
"FBgn0027503",3.19875376908931,1,0.0736944059354884,0.456557403295612
"FBgn0037648",6.45989755360824,1,0.0110336005857417,0.143597114774015
"FBgn0037652",1.47247298251023,1,0.224955917763656,0.761368973720604
"FBgn0037657",0.269692687605129,1,0.603537994534767,0.968316846448715
"FBgn0037665",0.157941125929938,1,0.691059189149409,0.996379787185204
"FBgn0037670",0.0166333629276778,1,0.897381074086711,0.999210074482202
"FBgn0000412",0.227125329896808,1,0.633663594044238,0.978473271232946
"FBgn0003165",39.0964251644727,2,3.23831539479337e-09,5.84313534048028e-07
"FBgn0010222",0.296802674180071,1,0.585893834756257,0.961779330837125
"FBgn0002932",25.892421992191,3,1.00450642545157e-05,0.000743592320584275
"FBgn0037680",0.296923252855777,2,0.862033085824603,0.999210074482202
"FBgn0011740",1.01320632361603,1,0.314135926594036,0.83439576962544
"FBgn0261552",5.69210927782387,4,0.22335188642723,0.759371758992234
"FBgn0037688",1.37108689504566,1,0.241625227872138,0.780142703508652
"FBgn0037686",1.42981561971828,1,0.2317945317952,0.77273765969139
"FBgn0037679",0.471878937730708,1,0.492124036974705,0.938416178828251
"FBgn0027950",20.7563614810861,2,3.11037943765903e-05,0.00187076363260867
"FBgn0037720",0.738896168187239,2,0.691115663123569,0.996379787185204
"FBgn0037723",1.32321977811444,1,0.250015017716663,0.785233158810147
"FBgn0051352",0.853582793837631,1,0.355540754720106,0.862559797375584
"FBgn0037719",0.837973239813437,1,0.359977069290196,0.866044832533996
"FBgn0037715",8.07544115805922,2,0.0176376302141499,0.192150333691513
"FBgn0037705",0.00448346595294424,1,0.946614591231053,0.999210074482202
"FBgn0267790",0.19217821181519,1,0.66110986050561,0.985163600518273
"FBgn0014380",0.0724502641587605,1,0.787802045149801,0.999210074482202
"FBgn0037737",0.000107910975202685,1,0.991711707688977,0.999815318809215
"FBgn0005777",6.19479539947133,1,0.0128126535659293,0.16013043655774
"FBgn0037746",0.753533075037012,1,0.385359938523294,0.884022509084232
"FBgn0261599",0.29572151042521,1,0.586577165918809,0.961779330837125
"FBgn0024330",1.30554949982798,1,0.25320202630997,0.785233158810147
"FBgn0037739",11.3576072568976,1,0.000751395646896974,0.022834518237806
"FBgn0040238",0.0400552585233527,2,0.980171591515242,0.999210074482202
"FBgn0004889",19.1378640334369,2,6.98659594426095e-05,0.00330724877638164
"FBgn0028734",2.37222565647971,2,0.305406125761731,0.822180543497785
"FBgn0053208",0.0018132493532903,1,0.966034532576937,0.999210074482202
"FBgn0037773",0.0603801738111542,2,0.970261082091464,0.999210074482202
"FBgn0037810",0.102789175954968,1,0.748507845097997,0.999210074482202
"FBgn0266717",1.67448834460447,2,0.432901884085319,0.904159194208884
"FBgn0259938",6.06474111739317,2,0.0482012387187547,0.374077892959798
"FBgn0001235",0.00114656069490593,1,0.972988070855155,0.999210074482202
"FBgn0020385",4.3785342300107,2,0.11199880078677,0.583015723626828
"FBgn0037831",0.0236668457855558,1,0.877735637050595,0.999210074482202
"FBgn0260944",0.000182336836587638,1,0.989226320009891,0.999815318809215
"FBgn0267376",1.13075802264575,1,0.287613709049371,0.808673844661535
"FBgn0042094",0.97571241217338,1,0.32325963992629,0.83951124040431
"FBgn0037852",1.29388605805207,1,0.255333032873197,0.786251328929752
"FBgn0037885",0.0095615522513981,1,0.922104455824894,0.999210074482202
"FBgn0051388",0.0648646582235415,1,0.798966085629441,0.999210074482202
"FBgn0037878",0.484917823894648,1,0.486203148406779,0.935155555929627
"FBgn0040251",0.0268377953007075,1,0.869870917474207,0.999210074482202
"FBgn0011774",2.70458967126274,1,0.100059823643137,0.541615027691572
"FBgn0037900",4.0093871334816,1,0.0452475954978895,0.360490157206314
"FBgn0046225",0.0550910039837618,1,0.814430155014483,0.999210074482202
"FBgn0051374",8.76300485174363,1,0.00307402166022646,0.0643094241527086
"FBgn0037901",1.38702593605558,1,0.238907990552473,0.775846309026985
"FBgn0037942",0.296492120946823,1,0.586089949255776,0.961779330837125
"FBgn0037944",0.0815736578770156,1,0.775176057966023,0.999210074482202
"FBgn0011290",1.73220881143061,2,0.42058679757247,0.897777003057757
"FBgn0051363",3.55617312557297,1,0.0593243598859765,0.40973547126989
"FBgn0019624",1.31863791609067,1,0.250836648510567,0.785233158810147
"FBgn0051211",0.187125088392349,1,0.665320230825633,0.986605506085865
"FBgn0260745",49.7832817304989,4,4.00735023966047e-10,9.64101678491647e-08
"FBgn0260742",1.561170108238,1,0.211493976150784,0.756608561520833
"FBgn0037960",0.00413443643265055,1,0.948731685124019,0.999210074482202
"FBgn0037955",0.405584095529775,1,0.52421939674462,0.951936284289483
"FBgn0017581",6.45852835680125,1,0.0110421058122035,0.143597114774015
"FBgn0037980",0.0924417158930737,1,0.761095670290479,0.999210074482202
"FBgn0037978",1.72107318394137,1,0.189554961228916,0.722276074172644
"FBgn0003651",3.3752922520971,2,0.184954371281122,0.713026307821757
"FBgn0000455",2.86651616737981,1,0.0904404496487885,0.509964019796977
"FBgn0001149",1.57646954082884,1,0.209269961421776,0.751445945620594
"FBgn0038013",0.454919718667952,1,0.500007870177834,0.941188362943002
"FBgn0086687",0.391612443097983,2,0.822171538370045,0.999210074482202
"FBgn0002719",0.283859115585074,1,0.594182899656402,0.965958162038846
"FBgn0005671",0.0794059210238629,1,0.778104107972342,0.999210074482202
"FBgn0038056",0.0760808155500854,1,0.782680552738746,0.999210074482202
"FBgn0020496",0.321304386074189,1,0.570824809198119,0.958274945557066
"FBgn0038107",0.509351101049106,1,0.475419894460564,0.927660576588606
"FBgn0040551",0.0236551057168981,1,0.877765727346954,0.999210074482202
"FBgn0003598",3.16518202692896,1,0.0752240497407124,0.461086691298167
"FBgn0052473",0.634963463297026,1,0.425540506569556,0.898052224025078
"FBgn0027610",0.70597606127285,2,0.702585602829436,0.999210074482202
"FBgn0000046",3.83051921108381,1,0.0503273404803494,0.376592749554114
"FBgn0015778",0.385387872753199,1,0.534733749881174,0.951936284289483
"FBgn0004587",1.34463992345263,1,0.246217362929471,0.784116565151342
"FBgn0038167",0.0105913817715191,1,0.918030877821754,0.999210074482202
"FBgn0024555",0.0233724879653892,1,0.878492408936484,0.999210074482202
"FBgn0038168",2.98867924975639,2,0.224396741837846,0.760367832964625
"FBgn0263396",0.000926845415960997,1,0.975712845726976,0.999210074482202
"FBgn0038196",1.08240002612001,1,0.298161273582578,0.818098078948114
"FBgn0266464",0.560660113478662,1,0.45399439504955,0.911461626222567
"FBgn0038197",0.0923716350416726,1,0.761183489983761,0.999210074482202
"FBgn0027083",0.245039501285191,1,0.620589781072771,0.976372042483428
"FBgn0010340",0.117746054947929,1,0.731492049187316,0.999210074482202
"FBgn0020510",0.101903568167472,2,0.950324490193842,0.999210074482202
"FBgn0285913",12.9122887477606,2,0.00157084062358117,0.0412273670035267
"FBgn0004855",1.00599227144266,1,0.315864884889501,0.83557434185419
"FBgn0011474",0.0834714140637516,1,0.77264703806482,0.999210074482202
"FBgn0038224",2.56980741076404,1,0.10892099165083,0.572228241407582
"FBgn0024321",0.582640036043813,1,0.445279367685814,0.90850392753277
"FBgn0003567",0.486620873271022,1,0.485438540100493,0.934751621018208
"FBgn0003862",0.0943986994052466,2,0.953897219507987,0.999210074482202
"FBgn0020299",2.74927227010539,2,0.252931612010671,0.785233158810147
"FBgn0013981",3.86988060316071,1,0.0491600185166915,0.374472225482027
"FBgn0038251",0.0240919966454385,1,0.876651060399848,0.999210074482202
"FBgn0038244",2.66145240550577,1,0.102806820905302,0.551678981326409
"FBgn0038243",0.0151093225365457,1,0.90217046046208,0.999210074482202
"FBgn0038268",0.971232807925844,1,0.324372912521867,0.840632400285212
"FBgn0038279",0.0442308735550796,1,0.833424659523703,0.999210074482202
"FBgn0011217",0.384625247563235,1,0.535138217822445,0.951936284289483
"FBgn0038256",1.37250659150595,2,0.503458851165567,0.944203723097813
"FBgn0038296",5.84990751243186,1,0.0155778698968385,0.179667375803736
"FBgn0038294",3.37777791844746,2,0.184724646636873,0.713026307821757
"FBgn0266064",0.204839077712677,1,0.650842911138708,0.983046257131762
"FBgn0038307",3.76799882480918,1,0.0522421003658012,0.380923113128486
"FBgn0021750",0.857067205286512,1,0.354560716845542,0.861630294219765
"FBgn0038326",0.400095415345277,1,0.527039984530522,0.951936284289483
"FBgn0041188",12.6963005113721,2,0.00174998116198255,0.0428152170732511
"FBgn0026737",0.318951130606365,1,0.572238659832297,0.958274945557066
"FBgn0038321",0.000462666829207592,1,0.982839072538858,0.999210074482202
"FBgn0038318",0.542115756741623,1,0.461557208582583,0.918329847605223
"FBgn0000283",2.37046040903078,1,0.123650578626736,0.606076775034611
"FBgn0038306",0.810877715879542,1,0.367860880921939,0.871217689271237
"FBgn0028984",0.297927278414136,1,0.585184758200852,0.961779330837125
"FBgn0286071",5.38560404987948,2,0.0676910015162852,0.442664325642548
"FBgn0038353",2.94713000401157,1,0.0860302138641315,0.497733922696889
"FBgn0038363",3.05167256942514,1,0.0806540423138256,0.481091363966972
"FBgn0026616",0.941083015826734,1,0.331999473260793,0.844249235843415
"FBgn0003227",0.00750858635046825,1,0.930948052180286,0.999210074482202
"FBgn0038387",0.453810451212121,1,0.500530964309893,0.941389507467531
"FBgn0013334",0.00353890139922441,1,0.95256289259977,0.999210074482202
"FBgn0010379",10.8706721047565,3,0.0124461557870435,0.156908522957181
"FBgn0026059",6.34008756605908e-08,1,0.999799096415717,0.999947811621385
"FBgn0027657",5.56341736440027,1,0.0183395808918267,0.198301011365932
"FBgn0003319",0.180176494409352,1,0.671221607905804,0.987674200827756
"FBgn0250823",0.00893892760359449,1,0.924675521118757,0.999210074482202
"FBgn0283477",0.295255117700435,1,0.586872441305789,0.961779330837125
"FBgn0040271",1.24591957693156,1,0.264333249372903,0.790808384393339
"FBgn0027053",1.314820313768,1,0.251523762385737,0.785233158810147
"FBgn0038428",0.0554900856368477,1,0.813771525879372,0.999210074482202
"FBgn0003513",0.0361884373719477,1,0.849126876165001,0.999210074482202
"FBgn0038421",11.7732887063248,1,0.000600867263571983,0.0190573717741263
"FBgn0285925",0.0572502625582274,1,0.810896016307206,0.999210074482202
"FBgn0038453",0.0016867244085006,1,0.967240289829594,0.999210074482202
"FBgn0015019",0.585210474004271,1,0.444277198143189,0.90850392753277
"FBgn0003944",0.00046737364391447,1,0.982752015948387,0.999210074482202
"FBgn0038462",15.2671258558548,1,9.33266907506819e-05,0.00424183150598641
"FBgn0020493",0.327013140995405,1,0.567423174549318,0.958274945557066
"FBgn0038491",0.162129788572202,1,0.687203194231511,0.995541542914601
"FBgn0038488",0.00571934531853913,1,0.939716369571261,0.999210074482202
"FBgn0038475",4.39763901082551,1,0.035988720847544,0.318067689630001
"FBgn0038499",2.23539148637974,1,0.13488245763919,0.637325131267333
"FBgn0025571",0.223164338407514,1,0.636639356803843,0.979210347944962
"FBgn0038524",0.381977588813243,1,0.536546760017112,0.951936284289483
"FBgn0038545",0.974141505634179,1,0.323649466771735,0.83951124040431
"FBgn0010389",0.0301872773729883,2,0.985019699333685,0.999210074482202
"FBgn0042693",4.00302037022266,2,0.135131056155994,0.637456469154174
"FBgn0038576",2.67311442258051,1,0.102056136734243,0.54969415438761
"FBgn0020238",0.0666272207163274,2,0.967235177049262,0.999210074482202
"FBgn0026250",1.42052260425407,2,0.491515746569399,0.938416178828251
"FBgn0038608",2.03056435423969,1,0.154163352318445,0.677453435444541
"FBgn0038603",0.222910843811405,2,0.894531267013645,0.999210074482202
"FBgn0010877",8.19931599836491,1,0.00419061853372486,0.0785912479566528
"FBgn0038590",1.40657298589667,1,0.235626131169016,0.773833929602208
"FBgn0038583",0.0950568772736915,1,0.757844210388374,0.999210074482202
"FBgn0011481",0.00491776628769003,1,0.944092746053434,0.999210074482202
"FBgn0261532",0.381496466337921,1,0.536803439084702,0.951936284289483
"FBgn0004652",10.9096885185836,3,0.0122243831780255,0.154788571205964
"FBgn0028670",16.265200017584,1,5.50660531059303e-05,0.0029439943577189
"FBgn0038638",11.9630412271945,1,0.000542662256543184,0.0178030219845474
"FBgn0260399",0.0313545512185556,1,0.859451706410398,0.999210074482202
"FBgn0038652",2.87197364335407,3,0.411788405873186,0.892969216256862
"FBgn0024329",1.30909355720178,1,0.252558837346393,0.785233158810147
"FBgn0051224",0.285325577491676,1,0.593231700975788,0.965958162038846
"FBgn0038659",0.018939597552162,1,0.890539791558252,0.999210074482202
"FBgn0261113",0.218848769131,1,0.639918501950858,0.97955711300749
"FBgn0022338",1.99492969675339,1,0.157826389285578,0.677453435444541
"FBgn0004876",2.25377659661353,1,0.133288756294606,0.631863118920408
"FBgn0038672",3.18065642452984,1,0.0745147892920096,0.459238515506267
"FBgn0038666",4.22282818776148,1,0.039883630210638,0.33883342120285
"FBgn0038662",0.198833241473039,1,0.655664272660989,0.983046257131762
"FBgn0051475",0.393299771958937,1,0.530569981400116,0.951936284289483
"FBgn0267975",0.211867001919018,1,0.645307986166453,0.979954107482193
"FBgn0038683",3.190431514583,1,0.0740704571007611,0.4579045174516
"FBgn0038704",0.2679105549214,1,0.604736845911685,0.968316846448715
"FBgn0260003",2.81487863783332,3,0.421056481517216,0.897777003057757
"FBgn0051216",0.0402984219558675,1,0.840898230141723,0.999210074482202
"FBgn0038721",6.6559662792904,2,0.035865367609474,0.318067689630001
"FBgn0038720",4.16945192326716,1,0.0411591119546438,0.339503874894447
"FBgn0038739",0.28991197895084,1,0.590276941745332,0.96344943002063
"FBgn0038771",0.38273677759571,1,0.536142186469347,0.951936284289483
"FBgn0021776",0.0904072971421783,1,0.763659998872493,0.999210074482202
"FBgn0038745",0.433901386109937,1,0.510080780695895,0.947717801208534
"FBgn0038740",0.66499498392136,2,0.71713046745314,0.999210074482202
"FBgn0038738",0.029156525102735,2,0.985527485818629,0.999374025837156
"FBgn0038787",0.00523012248959276,1,0.942347578296207,0.999210074482202
"FBgn0023097",0.339812181002344,2,0.843744048456743,0.999210074482202
"FBgn0001169",0.112809718481003,1,0.736967708949064,0.999210074482202
"FBgn0004107",4.88011822101544,2,0.0871556994920675,0.500421494537297
"FBgn0015279",0.00421825257217279,1,0.948215342280876,0.999210074482202
"FBgn0038811",0.0638034236544627,1,0.800582433873501,0.999210074482202
"FBgn0038805",0.0368069578107679,1,0.847858611166437,0.999210074482202
"FBgn0040575",0.986030774183746,1,0.320714426806053,0.839476517581694
"FBgn0053094",0.00108162504329812,1,0.97376384768487,0.999210074482202
"FBgn0038842",1.27919732263763,2,0.527504089361012,0.951936284289483
"FBgn0038829",1.2599574772612,1,0.261659139715232,0.790808384393339
"FBgn0015790",0.0209447981906123,1,0.884929438581935,0.999210074482202
"FBgn0038862",0.00547402328538737,1,0.941021013778255,0.999210074482202
"FBgn0250820",0.326066888032074,1,0.567984276778558,0.958274945557066
"FBgn0264357",132.364553082903,4,1.2152264526265e-27,3.5083587687327e-24
"FBgn0025865",4.21705535965884,1,0.0400195544767069,0.33883342120285
"FBgn0038876",1.4109400989496,1,0.234900394160115,0.773228751406745
"FBgn0008651",1.3413672036786,1,0.246793002958762,0.784682158085842
"FBgn0038881",4.21204723803385,2,0.121721014532692,0.606076775034611
"FBgn0011766",0.00405856937140925,1,0.949203608856061,0.999210074482202
"FBgn0283499",0.175112534934215,1,0.675607539173979,0.988230580403201
"FBgn0013759",0.748835583479377,1,0.38684514250954,0.884022509084232
"FBgn0003867",0.189356306316768,1,0.663452898931856,0.985789253327981
"FBgn0027575",0.686266980900598,1,0.407437028677612,0.892402819770925
"FBgn0019957",0.00334020812442759,1,0.953912292386384,0.999210074482202
"FBgn0266581",0.142868059016109,2,0.931057697903236,0.999210074482202
"FBgn0264491",0.727729305785033,1,0.393620200468127,0.88775077347043
"FBgn0038925",0.588384077160299,1,0.443044667205695,0.90850392753277
"FBgn0038922",0.0740475413404056,1,0.785532228513086,0.999210074482202
"FBgn0038947",1.45898225737619,1,0.22709212367121,0.765905328316336
"FBgn0260467",12.1642397327487,2,0.00228333116188841,0.051499820815405
"FBgn0263351",0.183447840317967,1,0.668426812461754,0.987112857925648
"FBgn0038976",1.21509526591399,1,0.270325360173763,0.795544663426761
"FBgn0260942",0.0151920723815238,1,0.901904282915026,0.999210074482202
"FBgn0051159",0.862150003693841,1,0.353137727001502,0.861051267564286
"FBgn0020278",5.89291163701455,3,0.116938147998558,0.596244269306237
"FBgn0038984",5.00688027127035,2,0.0818031002573389,0.485937346590406
"FBgn0039026",0.229932765393642,2,0.891396109736417,0.999210074482202
"FBgn0039003",0.748244779072593,1,0.387032513698235,0.884022509084232
"FBgn0053193",0.294011129035425,1,0.587661496223307,0.961779330837125
"FBgn0039044",0.0881557054935911,2,0.956879458878898,0.999210074482202
"FBgn0039056",0.8421093904999,1,0.358794180184657,0.86462735378211
"FBgn0039068",0.20266255279239,1,0.652580239403877,0.983046257131762
"FBgn0039065",14.8854044407408,2,0.000585700365768678,0.0187879661774908
"FBgn0004395",1.14070618088772,2,0.565325792320062,0.958274945557066
"FBgn0024509",1.48843656759709,1,0.222459193721979,0.759371758992234
"FBgn0002622",0.00350376358255744,1,0.952798705754487,0.999210074482202
"FBgn0016119",5.38730173360091,2,0.0676335669404891,0.442664325642548
"FBgn0039111",1.69909992918383,1,0.192405728816428,0.72897026127694
"FBgn0039114",0.00187404579810391,1,0.965470162822308,0.999210074482202
"FBgn0039116",0.311478590912884,1,0.576774277099911,0.958274945557066
"FBgn0015513",0.0306707421295869,1,0.860976980685348,0.999210074482202
"FBgn0039120",0.645690547429695,1,0.421657648138597,0.898052224025078
"FBgn0039117",1.3577849061021,1,0.243921745862214,0.780711840692031
"FBgn0039113",3.81514124500973,1,0.050791322628271,0.37792409388613
"FBgn0027512",3.5018565551045,2,0.173612707846848,0.701849244148
"FBgn0039132",1.05905327193614,1,0.303431210997942,0.82099897483698
"FBgn0053108",0.0843766706029783,1,0.771451629573758,0.999210074482202
"FBgn0051184",5.89281249487249,1,0.0152028013005256,0.177330594201407
"FBgn0020647",6.64090125932125,2,0.0361365438859163,0.318067689630001
"FBgn0039137",1.25556304396378,2,0.533774655793597,0.951936284289483
"FBgn0005674",10.0160792523748,1,0.00155179456020757,0.0411012008744887
"FBgn0039131",1.95442087835954,2,0.376359513616662,0.874135089148274
"FBgn0015282",3.65954054155736,1,0.0557490046884011,0.394865353985585
"FBgn0025574",0.226823007782514,1,0.633889592243315,0.978473271232946
"FBgn0053111",7.96410116469269,1,0.0047714179166165,0.0824855300914481
"FBgn0039141",2.40558245440479,1,0.12090311671669,0.604934658511409
"FBgn0043455",0.708433245235938,1,0.399964427657261,0.889154667155202
"FBgn0039149",4.46051645695479,1,0.034687008586338,0.313922864541561
"FBgn0043884",5.56066897979326,2,0.0620177595935939,0.418693521762772
"FBgn0011725",0.128392650254682,1,0.72010445000116,0.999210074482202
"FBgn0039163",1.06714090018068,1,0.301592142855993,0.82099897483698
"FBgn0039157",0.0137898734283226,1,0.906519080756784,0.999210074482202
"FBgn0053100",0.181496275850805,2,0.913247694394922,0.999210074482202
"FBgn0005649",1.3530493050348,1,0.24474573981886,0.782481673152878
"FBgn0039140",2.50284678386379,2,0.28609727834198,0.807219575083965
"FBgn0086365",0.325365166239862,1,0.568401076296053,0.958274945557066
"FBgn0019952",8.04163081059187,1,0.00457143629460608,0.0824855300914481
"FBgn0263398",4.15432684997722,2,0.125285089196335,0.609290447625654
"FBgn0259685",0.00365839528603829,1,0.95176962518754,0.999210074482202
"FBgn0039183",1.40989538975919,1,0.235073759907866,0.773228751406745
"FBgn0039186",0.248154233497189,2,0.883311720128307,0.999210074482202
"FBgn0011225",8.32397854790179,1,0.00391251324601929,0.0753028382750513
"FBgn0003134",0.042414961510076,1,0.836830804486571,0.999210074482202
"FBgn0262167",6.31486788356506,1,0.0119729666373544,0.152272928114723
"FBgn0039213",0.146618267193844,1,0.70178824019192,0.999210074482202
"FBgn0000139",10.9573929029211,1,0.000932308971584268,0.0274650612343243
"FBgn0039214",0.489009123134565,1,0.484369645141424,0.9347235323359
"FBgn0039209",0.122948549702869,2,0.940377136769819,0.999210074482202
"FBgn0039205",0.0212184485167199,1,0.884185429025632,0.999210074482202
"FBgn0004885",0.850462634218275,1,0.35642149374345,0.863245681574951
"FBgn0039229",0.171034947539738,2,0.918037101344965,0.999210074482202
"FBgn0039234",0.0208365191720077,1,0.885225200552255,0.999210074482202
"FBgn0039249",0.0553707256558482,1,0.813968250304134,0.999210074482202
"FBgn0015625",2.5048629350149,1,0.113495359042064,0.587227530609587
"FBgn0039254",0.107905806379904,1,0.742541058736633,0.999210074482202
"FBgn0039266",11.4947409177184,3,0.00933046948667819,0.128700444213229
"FBgn0004897",2.02561142668856,1,0.154666661979515,0.677453435444541
"FBgn0046214",2.98851898516295,1,0.0838568301661915,0.493064498349888
"FBgn0051109",1.50495501421028,1,0.219910523312674,0.759371758992234
"FBgn0039261",1.17511613078386,2,0.555682569800582,0.956079269286415
"FBgn0029157",6.73451813759129,2,0.0344840262712596,0.313067244795995
"FBgn0039301",3.44761189217388,1,0.0633432297448744,0.425283498310354
"FBgn0039338",0.000458549802715424,1,0.982915584424428,0.999210074482202
"FBgn0039329",0.860389302038357,1,0.353629771114812,0.861051267564286
"FBgn0039339",0.456029728245994,1,0.499485354070481,0.941188362943002
"FBgn0011666",0.58518954810279,2,0.746324509486568,0.999210074482202
"FBgn0039350",9.90904817844421,2,0.00705143533529053,0.10602861360929
"FBgn0039349",0.498143202540632,2,0.779524156466598,0.999210074482202
"FBgn0039348",2.11248986057035,2,0.347759221719703,0.856638970225924
"FBgn0040212",5.37024784788014,1,0.020483066870819,0.215752490788869
"FBgn0039381",0.00912017132213805,1,0.923918017435994,0.999210074482202
"FBgn0051092",8.09162950827522,3,0.0441554751436532,0.355088737436565
"FBgn0028717",0.214668990382052,1,0.643132252565586,0.979954107482193
"FBgn0015269",0.654670816987164,2,0.720841925970626,0.999210074482202
"FBgn0000064",0.0308138423279161,1,0.860656348677642,0.999210074482202
"FBgn0039417",0.00578921375108621,1,0.939349975809297,0.999210074482202
"FBgn0039451",0.0119989342310873,1,0.912774477312076,0.999210074482202
"FBgn0039465",0.0182236799628299,1,0.892615739896027,0.999210074482202
"FBgn0039464",1.04969810011016,1,0.305576627354736,0.822180543497785
"FBgn0004903",0.407595576605672,2,0.815627283890421,0.999210074482202
"FBgn0051072",7.9781787370091,2,0.0185165682149238,0.199467658345093
"FBgn0029155",0.0148369128983177,1,0.903051975209022,0.999210074482202
"FBgn0042111",2.04282531009812,1,0.152925380979144,0.677453435444541
"FBgn0051064",0.859888224426868,1,0.353769973064615,0.861051267564286
"FBgn0039487",0.00405102565082416,1,0.949250775028368,0.999210074482202
"FBgn0003495",8.86402478209823,3,0.0311544599423176,0.291077429946507
"FBgn0011289",0.231390204906347,1,0.630494923040388,0.978473271232946
"FBgn0016061",0.0481449608773801,2,0.976214950705734,0.999210074482202
"FBgn0039507",39.3486918896824,2,2.85456621284513e-09,5.49408843765592e-07
"FBgn0010328",4.46577495006568,3,0.215363475154825,0.759371758992234
"FBgn0039532",0.0443861314961396,1,0.833136854046563,0.999210074482202
"FBgn0039531",0.782590685262221,1,0.376349985415875,0.874135089148274
"FBgn0027492",0.262604769493919,1,0.608336264273788,0.970520605049788
"FBgn0039543",2.42987643017568,3,0.488097366579806,0.936303719146778
"FBgn0027579",2.86155084431266,3,0.413467522435012,0.892969216256862
"FBgn0039560",1.94787398723201,3,0.583295828023144,0.961172976885169
"FBgn0039565",0.386401113441025,1,0.534197221630905,0.951936284289483
"FBgn0039563",0.17082984701301,1,0.679375347074923,0.989584574674724
"FBgn0039581",0.37915781501215,1,0.538054304434171,0.951936284289483
"FBgn0001215",0.243181938130874,2,0.885510495622571,0.999210074482202
"FBgn0039594",0.0493353135725556,2,0.97563410352731,0.999210074482202
"FBgn0027655",0.306104722795226,1,0.580080378137756,0.958274945557066
"FBgn0039600",8.48880633135195,2,0.0143442922907137,0.17112385059211
"FBgn0015589",4.66496263828867,1,0.0307840931985189,0.29105613694753
"FBgn0024273",0.00293619317017146,1,0.956786455844858,0.999210074482202
"FBgn0039635",1.28524615398783,1,0.256925875720831,0.786815629225589
"FBgn0039637",3.44475029123714e-06,1,0.998519124033498,0.999815318809215
"FBgn0028671",0.643114106318535,1,0.422585378754829,0.898052224025078
"FBgn0014869",2.02597843966942,1,0.154629302744764,0.677453435444541
"FBgn0028692",0.806072649123962,1,0.369283926571268,0.871528097044974
"FBgn0039644",0.00544759845649878,1,0.941163282097492,0.999210074482202
"FBgn0003525",0.00176667263076524,1,0.966473343796869,0.999210074482202
"FBgn0263236",2.3813119387778,1,0.122794384286301,0.606076775034611
"FBgn0004369",2.52714674610979,2,0.282642233677798,0.803929190766308
"FBgn0039664",1.19779377861369,1,0.273763077137198,0.797531789803321
"FBgn0039668",2.80365859497397,3,0.422898001255599,0.898052224025078
"FBgn0039665",0.198983209513244,1,0.655542824750569,0.983046257131762
"FBgn0086361",1.25007836798613,2,0.535240455249797,0.951936284289483
"FBgn0039688",1.32929785825036,1,0.248930167934016,0.785233158810147
"FBgn0025457",0.926818236883264,1,0.335691071321472,0.846410587690034
"FBgn0039690",11.1694326920224,2,0.0037548146868923,0.0727526845708595
"FBgn0039709",0.114743961974455,1,0.734806522746925,0.999210074482202
"FBgn0039713",0.999989970121533,1,0.317312934812045,0.837128872552854
"FBgn0039712",0.2458923066024,1,0.619982398498907,0.975948301235738
"FBgn0039710",0.128076895756749,1,0.720434371768884,0.999210074482202
"FBgn0039705",0.360049142383104,1,0.548478944348276,0.955178634375203
"FBgn0002924",1.41370373816972,1,0.234442523420107,0.773228751406745
"FBgn0039733",0.541544970679752,1,0.461793144906938,0.918329847605223
"FBgn0016685",0.905574181349948,1,0.341291452217457,0.853820123528422
"FBgn0026597",5.78163062113526,1,0.0161945106641948,0.183796388762708
"FBgn0003511",0.155402787248022,1,0.693424820576056,0.996515974745657
"FBgn0039741",0.40202068270537,1,0.526047533105058,0.951936284289483
"FBgn0039743",3.39385094260797,1,0.0654399437268262,0.436266549041902
