"gene_id","feature_id","lr","df","pvalue","adj_pvalue"
"FBgn0040305","FBtr0076459",0.986111808716487,1,0.320694542823176,0.88452566115921
"FBgn0040305","FBtr0113322",2.29247219762647,1,0.130002707285569,0.696597099747307
"FBgn0040305","FBtr0113323",0.366997905754033,1,0.544645231523833,0.983392257155524
"FBgn0040305","FBtr0113324",1.49130740520468,1,0.222013719311312,0.812852167538205
"FBgn0035995","FBtr0076461",1.05973203737813,1,0.303276308960677,0.871846930908176
"FBgn0035995","FBtr0331582",1.05973203737449,1,0.303276308961507,0.871846930908176
"FBgn0035999","FBtr0076463",1.03251796725408,1,0.309568002458165,0.879985325877819
"FBgn0035999","FBtr0114371",1.03251796725476,1,0.309568002458005,0.879985325877819
"FBgn0052037","FBtr0076469",0.0135953270928439,1,0.907177829212853,1
"FBgn0052037","FBtr0333866",0.0135953270928439,1,0.907177829212853,1
"FBgn0035989","FBtr0076480",0.0661180435035931,1,0.797075107044274,1
"FBgn0035989","FBtr0076483",0.0661180435035931,1,0.797075107044274,1
"FBgn0015218","FBtr0076487",0.0118783721118234,1,0.913212052029461,1
"FBgn0015218","FBtr0076489",0.0118783720827196,1,0.913212052135363,1
"FBgn0035978","FBtr0076500",2.23547319570571,1,0.134875327746986,0.709439938648689
"FBgn0035978","FBtr0076501",0.149057295780949,1,0.699437872781009,1
"FBgn0035978","FBtr0301698",-0.387050134599122,1,1,1
"FBgn0035936","FBtr0076507",0.612738984022144,1,0.433758394170912,0.949172188074846
"FBgn0035936","FBtr0076508",0.612738984022144,1,0.433758394170912,0.949172188074846
"FBgn0035944","FBtr0076513",1.0695783272713,1,0.301040711098734,0.871846930908176
"FBgn0035944","FBtr0076514",-0.335223924532329,1,1,1
"FBgn0035944","FBtr0301139",1.3835106176266,1,0.239504065449009,0.825939519098349
"FBgn0035944","FBtr0301140",-0.0193275492383691,1,1,1
"FBgn0023479","FBtr0076525",1.019866859692,1,0.312550592481751,0.883141058493135
"FBgn0023479","FBtr0076527",1.01986685969203,1,0.312550592481744,0.883141058493135
"FBgn0000116","FBtr0076545",0.0246308869100176,1,0.875290318867484,1
"FBgn0000116","FBtr0112791",0.0411392989917658,1,0.839269276555087,1
"FBgn0000116","FBtr0345030",0.00392424472374842,1,0.950050156599267,1
"FBgn0016070","FBtr0076549",0.157765892506177,1,0.69122178986641,1
"FBgn0016070","FBtr0290103",0.157765892506177,1,0.69122178986641,1
"FBgn0263199","FBtr0076554",0.195715365390242,1,0.658201737110441,1
"FBgn0263199","FBtr0076555",0.195715365390242,1,0.658201737110441,1
"FBgn0035942","FBtr0076560",4.32006088155299,1,0.0376655746016604,0.38670372704601
"FBgn0035942","FBtr0346542",4.32006088155322,1,0.0376655746016555,0.38670372704601
"FBgn0001168","FBtr0076569",9.03060637779163,1,0.00265496397665267,0.0777442712294505
"FBgn0001168","FBtr0100153",9.03060637778981,1,0.00265496397665532,0.0777442712294505
"FBgn0035923","FBtr0076570",1.26739619458522,1,0.260255720923301,0.844098344308465
"FBgn0035923","FBtr0333887",1.26739619458522,1,0.260255720923301,0.844098344308465
"FBgn0052022","FBtr0076597",0.68544769557775,1,0.407717117868041,0.936561278473709
"FBgn0052022","FBtr0344992",0.685447695585026,1,0.407717117865553,0.936561278473709
"FBgn0035879","FBtr0076605",0.110709480705736,1,0.739337843461315,1
"FBgn0035879","FBtr0113153",0.110709480705736,1,0.739337843461315,1
"FBgn0010825","FBtr0076618",7.0859519461228,1,0.00776905387354911,0.141801023952177
"FBgn0010825","FBtr0076619",4.21910883047894,1,0.0399711488073457,0.390109361732106
"FBgn0010825","FBtr0305696",5.55198915168512,1,0.0184596971061356,0.243299530351905
"FBgn0010825","FBtr0305698",0.136913575119252,1,0.711368822168281,1
"FBgn0010825","FBtr0305699",0.928384632778034,1,0.335283029311993,0.892922340190714
"FBgn0024236","FBtr0076624",0.0359685138064378,1,0.849580529303021,1
"FBgn0024236","FBtr0331417",0.0359685138046189,1,0.849580529306779,1
"FBgn0017429","FBtr0076649",2.0838361574215,1,0.148865641599668,0.730182720424297
"FBgn0017429","FBtr0330166",0.0472821623352502,1,0.827861861984194,1
"FBgn0017429","FBtr0333114",1.56029472013779,1,0.211622072795412,0.810736439293005
"FBgn0035906","FBtr0076653",0.517452472719015,1,0.471930412268482,0.959813479801271
"FBgn0035906","FBtr0076654",0.517452472689911,1,0.471930412280944,0.959813479801271
"FBgn0263352","FBtr0308954",0.410527747699234,1,0.521701762964213,0.980403176311116
"FBgn0263352","FBtr0345595",0.410527747699234,1,0.521701762964213,0.980403176311116
"FBgn0035889","FBtr0076664",7.1597929490963e-05,1,0.99324873569131,1
"FBgn0035889","FBtr0346628",7.1597929490963e-05,1,0.99324873569131,1
"FBgn0001248","FBtr0076667",0.305896206584293,1,0.580209423291235,0.992308396614136
"FBgn0001248","FBtr0114548",0.305896206700709,1,0.580209423219172,0.992308396614136
"FBgn0035878","FBtr0076677",0.0506387834921043,1,0.821955447629511,1
"FBgn0035878","FBtr0345596",0.0506387834939233,1,0.821955447626367,1
"FBgn0027549","FBtr0076684",0.042142788246565,1,0.83734783199877,1
"FBgn0027549","FBtr0334615",0.042142788246565,1,0.83734783199877,1
"FBgn0010350","FBtr0076688",2.7462981801018,1,0.0974798795321821,0.610795351685233
"FBgn0010350","FBtr0346546",2.74629818010726,1,0.0974798795318492,0.610795351685233
"FBgn0035850","FBtr0321319",4.75323303064215,1,0.0292433024884556,0.332691963276602
"FBgn0035850","FBtr0346547",4.75323303064579,1,0.0292433024883938,0.332691963276602
"FBgn0035854","FBtr0076695",0.08053439728792,1,0.776574514338768,1
"FBgn0035854","FBtr0332137",0.080534397289739,1,0.776574514336312,1
"FBgn0015793","FBtr0076705",2.10432913885415,1,0.146882749656925,0.729722184980215
"FBgn0015793","FBtr0331832",2.10432913885597,1,0.146882749656751,0.729722184980215
"FBgn0026263","FBtr0076745",0.13497936323256,1,0.713324119285893,1
"FBgn0026263","FBtr0302329",0.134979363218008,1,0.713324119300663,1
"FBgn0011817","FBtr0076754",0.680268939489906,1,0.409494131168873,0.93848242802748
"FBgn0011817","FBtr0076758",0.680268939489906,1,0.409494131168873,0.93848242802748
"FBgn0024187","FBtr0076769",-0.0243524220031759,1,1,1
"FBgn0024187","FBtr0300412",0.0811030150362058,1,0.775808166952156,1
"FBgn0024187","FBtr0332792",2.83521239565925,1,0.0922186075696914,0.596538794460291
"FBgn0024187","FBtr0345912",0.879318413946294,1,0.348388428282125,0.905089684344099
"FBgn0003041","FBtr0076771",10.410428291194,1,0.00125305679195937,0.0499369082476115
"FBgn0003041","FBtr0076772",0.633154457387718,1,0.426200593672426,0.945786160917229
"FBgn0003041","FBtr0112817",8.60571691031146,1,0.00335109433454974,0.0881625794655957
"FBgn0003041","FBtr0306647",0.286547916719428,1,0.592441246695367,0.998348215853057
"FBgn0016694","FBtr0076775",4.76023692437229,1,0.0291245388198568,0.332691963276602
"FBgn0016694","FBtr0300499",4.76023692437229,1,0.0291245388198568,0.332691963276602
"FBgn0035793","FBtr0076792",7.62190548665967,1,0.00576635283688039,0.117443178513818
"FBgn0035793","FBtr0290026",0.0793373705237173,1,0.778197401749721,1
"FBgn0035793","FBtr0305073",-0.00943369547167094,1,1,1
"FBgn0035793","FBtr0332141",2.43141022264899,1,0.118925867175194,0.672515294227482
"FBgn0028582","FBtr0112941",0.0810774824749387,1,0.775842515755362,1
"FBgn0028582","FBtr0331833",0.0810774824713008,1,0.775842515760257,1
"FBgn0052373","FBtr0076806",0.271285976055879,1,0.60247043044063,0.999719716515086
"FBgn0052373","FBtr0334059",0.271285976057698,1,0.602470430439414,0.999719716515086
"FBgn0001208","FBtr0076811",7.93664099319938,1,0.00484436751381129,0.104239026215742
"FBgn0001208","FBtr0100225",7.93664099319892,1,0.00484436751381251,0.104239026215742
"FBgn0035812","FBtr0076814",0.751402196119216,1,0.386032650002945,0.928922668659149
"FBgn0035812","FBtr0346912",0.751402196119216,1,0.386032650002945,0.928922668659149
"FBgn0024542","FBtr0076835",0.605460109998603,1,0.436502297517638,0.949410149050789
"FBgn0024542","FBtr0333367",0.605460109994965,1,0.436502297519016,0.949410149050789
"FBgn0011640","FBtr0076841",5.21214208593301,1,0.0224296835255177,0.280001866115874
"FBgn0011640","FBtr0076842",0.917941423002048,1,0.338016068512325,0.896399345679622
"FBgn0011640","FBtr0076844",1.58988310559653,1,0.207342835561752,0.802658475018102
"FBgn0011640","FBtr0076845",0.666097362336586,1,0.414415562065661,0.93912813274301
"FBgn0019662","FBtr0302045",0.00178062542727275,1,0.966341289304115,1
"FBgn0019662","FBtr0332729",0.00178062542727275,1,0.966341289304115,1
"FBgn0082598","FBtr0076849",2.35190964303911e-06,1,0.998776369742216,1
"FBgn0082598","FBtr0302544",2.35188053920865e-06,1,0.998776377313172,1
"FBgn0016983","FBtr0076851",0.821054023617762,1,0.364872174261947,0.916610279109415
"FBgn0016983","FBtr0301611",0.82105402360321,1,0.364872174266197,0.916610279109415
"FBgn0035772","FBtr0076873",0.138619990670122,1,0.709656800656247,1
"FBgn0035772","FBtr0302546",0.138619990670122,1,0.709656800656247,1
"FBgn0035767","FBtr0076881",0.00627341689687455,1,0.936869643623719,1
"FBgn0035767","FBtr0332733",0.00627341690415051,1,0.936869643587186,1
"FBgn0035766","FBtr0076882",1.82385937367144,1,0.176854570893068,0.765644806212731
"FBgn0035766","FBtr0100278",1.82385937366962,1,0.176854570893284,0.765644806212731
"FBgn0035755","FBtr0076888",0.265941826804919,1,0.606067112907828,1
"FBgn0035755","FBtr0309299",0.265941826797643,1,0.606067112912756,1
"FBgn0035753","FBtr0076892",0.337740685790777,1,0.561136253016006,0.98961474086889
"FBgn0035753","FBtr0333370",0.337740685325116,1,0.561136253285997,0.98961474086889
"FBgn0035721","FBtr0333081",1.76914535446303,1,0.183487883523239,0.773634072767002
"FBgn0035721","FBtr0333082",1.76914535446394,1,0.183487883523127,0.773634072767002
"FBgn0035720","FBtr0076940",11.241543359647,1,0.000799866170296245,0.0356761500459948
"FBgn0035720","FBtr0300937",1.67586230434244,1,0.195475163414336,0.790705841198531
"FBgn0035720","FBtr0333083",1.14652371415286,1,0.284278042077454,0.85910740383718
"FBgn0035714","FBtr0076943",0.841434970054252,1,0.358986690949087,0.910907850183567
"FBgn0035714","FBtr0330060",0.841434970054252,1,0.358986690949087,0.910907850183567
"FBgn0086680","FBtr0076944",0.0355027665937087,1,0.85054602871257,1
"FBgn0086680","FBtr0345911",0.0355027665937087,1,0.85054602871257,1
"FBgn0035715","FBtr0330061",9.74357925346703,1,0.00179950161467644,0.0595690398691274
"FBgn0035715","FBtr0330063",9.74357925345976,1,0.00179950161468356,0.0595690398691274
"FBgn0035713","FBtr0076950",0.0932103517952783,1,0.760134854994956,1
"FBgn0035713","FBtr0076951",1.46900106420071,1,0.22550336941346,0.816027224580099
"FBgn0035713","FBtr0076952",0.0495995080455032,1,0.823761630437652,1
"FBgn0035713","FBtr0345025",0.61330024002018,1,0.433547910515857,0.949172188074846
"FBgn0005626","FBtr0076956",4.39406915060727,1,0.0360641418239865,0.377161483205821
"FBgn0005626","FBtr0076957",4.39406915060727,1,0.0360641418239865,0.377161483205821
"FBgn0035710","FBtr0076960",0.0131467481087384,1,0.908715199076808,1
"FBgn0035710","FBtr0076961",0.0131467481069194,1,0.908715199083096,1
"FBgn0020251","FBtr0076968",0.0137154431822637,1,0.906770547318382,1
"FBgn0020251","FBtr0301562",0.0137154431831732,1,0.906770547315305,1
"FBgn0042185","FBtr0076970",4.72572951255779,1,0.0297145759141401,0.33574282061792
"FBgn0042185","FBtr0076972",-0.0138267834236103,1,1,1
"FBgn0042185","FBtr0076973",5.30597337770996,1,0.0212524212924404,0.268546073929805
"FBgn0024921","FBtr0077000",9.97040733226095,1,0.00159076295399365,0.0566944879552348
"FBgn0024921","FBtr0333059",9.97040733226095,1,0.00159076295399365,0.0566944879552348
"FBgn0035688","FBtr0077019",0.40303191617204,1,0.525527588582374,0.980403176311116
"FBgn0035688","FBtr0331790",0.403031916175678,1,0.525527588580505,0.980403176311116
"FBgn0002638","FBtr0077074",1.86596622136494,1,0.171937789089215,0.757714389377634
"FBgn0002638","FBtr0077075",0.245949480136915,1,0.619941725485416,1
"FBgn0002638","FBtr0077076",0.625975983435637,1,0.428835202958816,0.947793450070345
"FBgn0260936","FBtr0077100",1.23308982523668,1,0.266806981116637,0.848140774847104
"FBgn0260936","FBtr0330127",0.247537808965717,1,0.61881414263642,1
"FBgn0260936","FBtr0330128",0.651437849057402,1,0.419599079651832,0.943665916470903
"FBgn0035639","FBtr0077112",0.301170992654079,1,0.583149243204048,0.995626273354195
"FBgn0035639","FBtr0310534",0.301170992657717,1,0.583149243201773,0.995626273354195
"FBgn0029118","FBtr0077134",6.34150162744481,1,0.0117944990660292,0.185425106087671
"FBgn0029118","FBtr0344756",6.34150162744481,1,0.0117944990660292,0.185425106087671
"FBgn0035612","FBtr0273232",0.289276917883399,1,0.590684271263081,0.997254957116792
"FBgn0035612","FBtr0273233",0.289276917883399,1,0.590684271263081,0.997254957116792
"FBgn0035600","FBtr0077144",8.13264417482424,1,0.00434752980271691,0.101317000765738
"FBgn0035600","FBtr0306086",8.13264417482424,1,0.00434752980271691,0.101317000765738
"FBgn0035601","FBtr0077155",1.6251352733525,1,0.202377231126697,0.798870765865291
"FBgn0035601","FBtr0077156",1.6251352733525,1,0.202377231126697,0.798870765865291
"FBgn0052423","FBtr0077174",2.91214982932615,1,0.087914613198167,0.583929901271849
"FBgn0052423","FBtr0308859",2.62864197440103,1,0.104951445250109,0.635216475627285
"FBgn0052423","FBtr0333288",0.0179748406062572,1,0.893346998712003,1
"FBgn0003423","FBtr0077206",0.221914942747389,1,0.637584685838828,1
"FBgn0003423","FBtr0077207",0.0334345397059224,1,0.854914820407746,1
"FBgn0003423","FBtr0077208",0.0294663060776656,1,0.863706779758576,1
"FBgn0020272","FBtr0077211",0.00171090544563413,1,0.967006435284251,1
"FBgn0020272","FBtr0346380",0.00171090544472463,1,0.967006435293016,1
"FBgn0001565","FBtr0077221",0.0978490821507876,1,0.754426248896605,1
"FBgn0001565","FBtr0343853",0.0978490821471496,1,0.754426248901023,1
"FBgn0029067","FBtr0077226",0.11062158481036,1,0.73943757712315,1
"FBgn0029067","FBtr0339623",0.11062158481036,1,0.73943757712315,1
"FBgn0064116","FBtr0077227",1.53440490046341,1,0.215452549693719,0.812852167538205
"FBgn0064116","FBtr0091702",1.53440490046341,1,0.215452549693719,0.812852167538205
"FBgn0052521","FBtr0077234",2.11984861943165,1,0.145400915046939,0.727929757193064
"FBgn0052521","FBtr0310653",2.37726488081535,1,0.123112928857339,0.677908608771946
"FBgn0052521","FBtr0331814",0.0361633385400637,1,0.849178577110789,1
"FBgn0031148","FBtr0077244",0.730954188744363,1,0.392574073543339,0.93196559228565
"FBgn0031148","FBtr0340437",0.730954188744363,1,0.392574073543339,0.93196559228565
"FBgn0031161","FBtr0077250",0.315314401002979,1,0.574437219399741,0.992308396614136
"FBgn0031161","FBtr0310641",1.61774628884268,1,0.203406321978521,0.798870765865291
"FBgn0031161","FBtr0310644",0.251418977790308,1,0.616077699138763,1
"FBgn0052512","FBtr0077262",0.0564846849993046,1,0.812140878373091,1
"FBgn0052512","FBtr0340438",0.0564846850011236,1,0.812140878370123,1
"FBgn0031144","FBtr0077267",0.0387046844098222,1,0.844034871174142,1
"FBgn0031144","FBtr0340440",0.140714746748927,1,0.707571488749965,1
"FBgn0031144","FBtr0340441",-0.000540463674042257,1,1,1
"FBgn0031143","FBtr0077268",1.0970906665425,1,0.294905469057578,0.865482723005678
"FBgn0031143","FBtr0339633",1.0970906665425,1,0.294905469057578,0.865482723005678
"FBgn0031126","FBtr0077276",1.05673076812309,1,0.303962006988265,0.872255695385074
"FBgn0031126","FBtr0345967",1.05673076812127,1,0.303962006988681,0.872255695385074
"FBgn0002641","FBtr0077306",0.385697360207814,1,0.534569767414177,0.980403176311116
"FBgn0002641","FBtr0344987",0.385697360205995,1,0.53456976741514,0.980403176311116
"FBgn0031118","FBtr0301537",0.845167226277226,1,0.357923110965793,0.910907850183567
"FBgn0031118","FBtr0340405",0.00358062047871499,1,0.952284432327893,1
"FBgn0031118","FBtr0345015",0.234736238319783,1,0.628034001805169,1
"FBgn0023177","FBtr0077324",0.44181859454693,1,0.506246000813183,0.977207467146143
"FBgn0023177","FBtr0346620",0.44181859454693,1,0.506246000813183,0.977207467146143
"FBgn0031097","FBtr0077334",0.502164092773455,1,0.478550778876561,0.964258470470187
"FBgn0031097","FBtr0306737",0.502164092773455,1,0.478550778876561,0.964258470470187
"FBgn0000719","FBtr0077342",0.087746069200648,1,0.767062358620455,1
"FBgn0000719","FBtr0100538",0.358496401650427,1,0.549342483620386,0.98368385971179
"FBgn0000719","FBtr0333180",2.51349088602774,1,0.112875644028579,0.657059172456768
"FBgn0031187","FBtr0309238",1.78764399078682,1,0.181213482893578,0.770014389458195
"FBgn0031187","FBtr0339506",1.78764399078318,1,0.181213482894022,0.770014389458195
"FBgn0031191","FBtr0077352",1.42269163204855,1,0.232960881260407,0.822880339386424
"FBgn0031191","FBtr0100651",2.69080685733024,1,0.100928694815972,0.621916522951117
"FBgn0031191","FBtr0310475",0.123630732416814,1,0.725129548357899,1
"FBgn0031195","FBtr0077358",8.31447326086345,1,0.00393304081007052,0.095628266627527
"FBgn0031195","FBtr0077359",32.182358870672,1,1.40359411100935e-08,6.75229024117711e-06
"FBgn0031195","FBtr0333713",2.89763026991386,1,0.0887098779692747,0.586633285632208
"FBgn0262866","FBtr0077360",0.0174269649301095,1,0.894975408982726,1
"FBgn0262866","FBtr0333715",0.0174269649301095,1,0.894975408982726,1
"FBgn0031194","FBtr0077364",0.00561503356948378,1,0.940267600311957,1
"FBgn0031194","FBtr0333716",0.00561503356948378,1,0.940267600311957,1
"FBgn0031190","FBtr0077365",7.4906824370737,1,0.0062019048155831,0.122134002728177
"FBgn0031190","FBtr0077366",7.49068243707006,1,0.00620190481559563,0.122134002728177
"FBgn0031188","FBtr0077367",1.10933180179836,1,0.292227246110994,0.862840348185919
"FBgn0031188","FBtr0335047",1.10933180179836,1,0.292227246110994,0.862840348185919
"FBgn0266848","FBtr0077368",1.06353947884054,1,0.302409297936345,0.871846930908176
"FBgn0266848","FBtr0339498",1.06353947884054,1,0.302409297936345,0.871846930908176
"FBgn0031184","FBtr0077369",0.0538235966067191,1,0.816538689050809,1
"FBgn0031184","FBtr0339499",0.0538235966066054,1,0.816538689050999,1
"FBgn0024807","FBtr0077373",0.800119128602091,1,0.371057754418089,0.919212783099765
"FBgn0024807","FBtr0300373",0.443558032682631,1,0.505410124990411,0.977114285620495
"FBgn0024807","FBtr0301292",0.159712204578682,1,0.689421621263538,1
"FBgn0024807","FBtr0301293",2.77822353277588,1,0.0955541031183125,0.607031784014695
"FBgn0031619","FBtr0077376",1.10772029692635,1,0.292578042751512,0.862840348185919
"FBgn0031619","FBtr0100560",1.10772029692657,1,0.292578042751463,0.862840348185919
"FBgn0031628","FBtr0077381",0.159480980185663,1,0.689634815754821,1
"FBgn0031628","FBtr0077382",0.159480980185663,1,0.689634815754821,1
"FBgn0031632","FBtr0077384",2.58905021760529,1,0.107604844063892,0.641598013141307
"FBgn0031632","FBtr0336962",2.58905021760438,1,0.107604844063954,0.641598013141307
"FBgn0031637","FBtr0077410",9.75133174742587,1,0.00179192852429882,0.0595690398691274
"FBgn0031637","FBtr0300941",9.75133174742587,1,0.00179192852429882,0.0595690398691274
"FBgn0031635","FBtr0077412",0.226042597387277,1,0.634473836390579,1
"FBgn0031635","FBtr0077413",0.226042597389096,1,0.634473836389216,1
"FBgn0020762","FBtr0077426",5.57740066850704,1,0.0181937066322191,0.242642800332665
"FBgn0020762","FBtr0077427",2.43567637016668,1,0.118602728176445,0.671794208680996
"FBgn0020762","FBtr0112899",2.01820007997662,1,0.155423279098371,0.739037232372853
"FBgn0022153","FBtr0305968",1.18224873338295,1,0.276898673199658,0.849579970767134
"FBgn0022153","FBtr0331447",1.18224873338295,1,0.276898673199658,0.849579970767134
"FBgn0031608","FBtr0077441",2.17836931989405,1,0.139962689007086,0.719579168292156
"FBgn0031608","FBtr0345632",2.17836931989541,1,0.139962689006961,0.719579168292156
"FBgn0031609","FBtr0077450",1.61283095889848,1,0.204094312692215,0.798870765865291
"FBgn0031609","FBtr0335134",1.61283095890212,1,0.204094312691705,0.798870765865291
"FBgn0019982","FBtr0077453",0.0389778209937504,1,0.843492608460412,1
"FBgn0019982","FBtr0110812",0.0389778209937504,1,0.843492608460412,1
"FBgn0003941","FBtr0077470",0.0235269232653081,1,0.878094763041702,1
"FBgn0003941","FBtr0334787",0.0235269232653081,1,0.878094763041702,1
"FBgn0031590","FBtr0077477",0.150624430811149,1,0.697939342700997,1
"FBgn0031590","FBtr0334790",0.150624430818425,1,0.69793934269406,1
"FBgn0031589","FBtr0077480",2.57576643246875,1,0.108511533142327,0.645605278898915
"FBgn0031589","FBtr0077481",2.08200891258866,1,0.149043907964041,0.730182720424297
"FBgn0031589","FBtr0334791",0.385545350987741,1,0.534650298368819,0.980403176311116
"FBgn0051961","FBtr0077484",0.247198962113544,1,0.619054316692064,1
"FBgn0051961","FBtr0077485",0.247198962109906,1,0.619054316694644,1
"FBgn0004893","FBtr0077490",4.08974902206683,1,0.043144048100878,0.403576616610297
"FBgn0004893","FBtr0077491",0.905875193828251,1,0.341211225162828,0.899999189774697
"FBgn0004893","FBtr0077492",0.0170859480276704,1,0.896002167539135,1
"FBgn0004893","FBtr0077493",0.627154556132155,1,0.428400966347259,0.947793450070345
"FBgn0004893","FBtr0307027",5.51433117283159,1,0.018861283834978,0.246661643938984
"FBgn0031571","FBtr0077496",0.000762581816161401,1,0.977969310508865,1
"FBgn0031571","FBtr0307051",0.000762581816161401,1,0.977969310508865,1
"FBgn0031575","FBtr0077504",0.116508300109672,1,0.732852815837203,1
"FBgn0031575","FBtr0301082",0.116508300109672,1,0.732852815837203,1
"FBgn0051957","FBtr0077514",0.0649032676683419,1,0.79890754659294,1
"FBgn0051957","FBtr0334833",0.0649032676683419,1,0.79890754659294,1
"FBgn0021967","FBtr0077520",0.100138372130459,1,0.751663645244078,1
"FBgn0021967","FBtr0077521",0.100138372130459,1,0.751663645244078,1
"FBgn0031544","FBtr0077525",0.138089605905407,1,0.71018763724534,1
"FBgn0031544","FBtr0333250",0.138089605905407,1,0.71018763724534,1
"FBgn0024244","FBtr0077530",1.671777184245,1,0.19602066429817,0.791486315376604
"FBgn0024244","FBtr0077531",1.671777184245,1,0.19602066429817,0.791486315376604
"FBgn0015663","FBtr0077532",0.478817567882743,1,0.488958398480845,0.967999651313489
"FBgn0015663","FBtr0339571",0.478817567882743,1,0.488958398480845,0.967999651313489
"FBgn0031566","FBtr0077537",0.15742089840569,1,0.691542218877437,1
"FBgn0031566","FBtr0077538",0.157420898407509,1,0.691542218875746,1
"FBgn0051955","FBtr0345543",1.76572027296834,1,0.183912617029962,0.773634072767002
"FBgn0051955","FBtr0345639",1.76572027296828,1,0.183912617029969,0.773634072767002
"FBgn0051778","FBtr0077543",0.35839244214344,1,0.549400390231341,0.98368385971179
"FBgn0051778","FBtr0339574",0.35839244214344,1,0.549400390231341,0.98368385971179
"FBgn0284253","FBtr0077562",1.05254115686694,1,0.304922560712137,0.873539297638782
"FBgn0284253","FBtr0345640",1.05254115685966,1,0.304922560713808,0.873539297638782
"FBgn0031540","FBtr0077569",0.00273064775683451,1,0.958325030822778,1
"FBgn0031540","FBtr0343239",0.00273064775683451,1,0.958325030822778,1
"FBgn0005616","FBtr0077570",0.0110003414702078,1,0.916469035271128,1
"FBgn0005616","FBtr0077571",0.0110003414738458,1,0.916469035257366,1
"FBgn0031530","FBtr0077592",0.0980371105421227,1,0.754198015831986,1
"FBgn0031530","FBtr0303992",0.0980371105422364,1,0.754198015831848,1
"FBgn0031519","FBtr0077603",0.699428565653079,1,0.40297577109694,0.934818070764413
"FBgn0031519","FBtr0331372",0.699428565652624,1,0.402975771097093,0.934818070764413
"FBgn0011648","FBtr0077616",0.061521462892415,1,0.804107168099741,1
"FBgn0011648","FBtr0332372",0.061521462885139,1,0.80410716811109,1
"FBgn0031505","FBtr0077617",0.537670617093681,1,0.463399704677926,0.957204628381343
"FBgn0031505","FBtr0329905",0.537670617093681,1,0.463399704677926,0.957204628381343
"FBgn0015521","FBtr0077622",1.49614659324288,1,0.221265224762239,0.812852167538205
"FBgn0015521","FBtr0273293",1.49614659324288,1,0.221265224762239,0.812852167538205
"FBgn0031474","FBtr0077625",NA,1,NA,NA
"FBgn0031474","FBtr0077626",NA,1,NA,NA
"FBgn0031474","FBtr0077627",NA,1,NA,NA
"FBgn0041111","FBtr0077634",0.0739083354455943,1,0.785728995631361,1
"FBgn0041111","FBtr0290038",1.0019342965461,1,0.316842916956029,0.884088756462292
"FBgn0041111","FBtr0332458",-0.143713808029133,1,1,1
"FBgn0031484","FBtr0077642",2.09241608461889,1,0.148031796538625,0.730182720424297
"FBgn0031484","FBtr0343781",2.09241608461889,1,0.148031796538625,0.730182720424297
"FBgn0025681","FBtr0077644",4.21535748564202,1,0.0400596242628683,0.390109361732106
"FBgn0025681","FBtr0077645",5.86294428248402,1,0.0154629068889459,0.219951685021371
"FBgn0025681","FBtr0331653",0.0733483895928657,1,0.786522494215784,1
"FBgn0031495","FBtr0077651",0.000446782683866331,1,0.983136182657913,1
"FBgn0031495","FBtr0077652",0.000446782688413805,1,0.983136182572104,1
"FBgn0031497","FBtr0077667",0.576700118603185,1,0.447608683690408,0.953430698677493
"FBgn0031497","FBtr0335480",0.576700118588633,1,0.447608683696138,0.953430698677493
"FBgn0250786","FBtr0077674",0.472700163865738,1,0.49174758260424,0.969832764048333
"FBgn0250786","FBtr0331654",0.472700163867557,1,0.491747582603407,0.969832764048333
"FBgn0031485","FBtr0077675",0.0261543509404873,1,0.871523937503574,1
"FBgn0031485","FBtr0343783",0.0261543509332114,1,0.871523937521289,1
"FBgn0031453","FBtr0077714",0.392010279349051,1,0.531244601971133,0.980403176311116
"FBgn0031453","FBtr0307080",0.392010279349051,1,0.531244601971133,0.980403176311116
"FBgn0031456","FBtr0077715",1.3302810565956,1,0.248755223685705,0.835872208277376
"FBgn0031456","FBtr0335126",1.33028105659196,1,0.248755223686352,0.835872208277376
"FBgn0031459","FBtr0077719",0.00595424365019426,1,0.93849328236519,1
"FBgn0031459","FBtr0335128",0.00595424365019426,1,0.93849328236519,1
"FBgn0031461","FBtr0077720",1.93151401225168,1,0.164592899493811,0.747493714154295
"FBgn0031461","FBtr0077721",1.93151401225259,1,0.164592899493712,0.747493714154295
"FBgn0019830","FBtr0077731",2.38614758116455,1,0.122414968285461,0.677908608771946
"FBgn0019830","FBtr0077734",2.38614758115727,1,0.122414968286031,0.677908608771946
"FBgn0031457","FBtr0077736",0.125139936899359,1,0.723525321420437,1
"FBgn0031457","FBtr0335129",0.125139936895721,1,0.723525321424291,1
"FBgn0250906","FBtr0077739",3.79653978621354,1,0.0513586147109896,0.441199324079739
"FBgn0250906","FBtr0330718",3.79653978624265,1,0.0513586147100968,0.441199324079739
"FBgn0026479","FBtr0077744",0.00820414209010778,1,0.927828931135974,1
"FBgn0026479","FBtr0335173",0.00820414209010778,1,0.927828931135974,1
"FBgn0031436","FBtr0077745",4.69263543079433,1,0.0302921522486738,0.340029408991363
"FBgn0031436","FBtr0273393",0.766948730393779,1,0.381162645292945,0.926567953947339
"FBgn0031436","FBtr0335174",4.59751421057445,1,0.0320183485725942,0.353410594831483
"FBgn0031434","FBtr0077746",0.00239741165887608,1,0.960948486948595,1
"FBgn0031434","FBtr0344854",0.00239741165978558,1,0.960948486941193,1
